kafka-1  | ===> User
kafka-1  | 	context.name.strategy = class io.confluent.kafka.serializers.context.NullContextNameStrategy
kafka-1  | 	http.connect.timeout.ms = 60000
kafka-1  | 	http.read.timeout.ms = 60000
kafka-1  | 	id.compatibility.strict = true
kafka-1  | 	key.schema.id.deserializer = class io.confluent.kafka.serializers.schema.id.DualSchemaIdDeserializer
kafka-1  | 	key.schema.id.serializer = class io.confluent.kafka.serializers.schema.id.PrefixSchemaIdSerializer
kafka-1  | 	key.subject.name.strategy = class io.confluent.kafka.serializers.subject.TopicNameStrategy
kafka-1  | 	latest.cache.size = 1000
kafka-1  | 	latest.cache.ttl.sec = -1
kafka-1  | 	latest.compatibility.strict = true
kafka-1  | 	max.retries = 3
kafka-1  | 	max.schemas.per.subject = 1000
kafka-1  | 	normalize.schemas = false
kafka-1  | 	propagate.schema.tags = false
kafka-1  | 	proxy.host = 
kafka-1  | 	proxy.port = -1
kafka-1  | 	retries.max.wait.ms = 20000
kafka-1  | 	retries.wait.ms = 1000
kafka-1  | 	rule.actions = []
kafka-1  | 	rule.executors = []
kafka-1  | 	rule.service.loader.enable = true
kafka-1  | 	schema.format = null
kafka-1  | 	schema.reflection = false
kafka-1  | 	schema.registry.basic.auth.user.info = [hidden]
kafka-1  | 	schema.registry.ssl.cipher.suites = null
kafka-1  | 	schema.registry.ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
kafka-1  | 	schema.registry.ssl.endpoint.identification.algorithm = https
kafka-1  | 	schema.registry.ssl.engine.factory.class = null
kafka-1  | 	schema.registry.ssl.key.password = null
kafka-1  | 	schema.registry.ssl.keymanager.algorithm = SunX509
kafka-1  | 	schema.registry.ssl.keystore.certificate.chain = null
kafka-1  | 	schema.registry.ssl.keystore.key = null
kafka-1  | 	schema.registry.ssl.keystore.location = null
kafka-1  | 	schema.registry.ssl.keystore.password = null
kafka-1  | 	schema.registry.ssl.keystore.type = JKS
kafka-1  | 	schema.registry.ssl.protocol = TLSv1.3
kafka-1  | 	schema.registry.ssl.provider = null
kafka-1  | 	schema.registry.ssl.secure.random.implementation = null
kafka-1  | 	schema.registry.ssl.trustmanager.algorithm = PKIX
kafka-1  | 	schema.registry.ssl.truststore.certificates = null
kafka-1  | 	schema.registry.ssl.truststore.location = null
kafka-1  | 	schema.registry.ssl.truststore.password = null
kafka-1  | 	schema.registry.ssl.truststore.type = JKS
kafka-1  | 	schema.registry.url = [http://karapace:8081]
kafka-1  | 	schema.registry.url.randomize = false
kafka-1  | 	use.latest.version = false
kafka-1  | 	use.latest.with.metadata = null
kafka-1  | 	use.schema.id = -1
kafka-1  | 	value.schema.id.deserializer = class io.confluent.kafka.serializers.schema.id.DualSchemaIdDeserializer
kafka-1  | 	value.schema.id.serializer = class io.confluent.kafka.serializers.schema.id.PrefixSchemaIdSerializer
kafka-1  | 	value.subject.name.strategy = class io.confluent.kafka.serializers.subject.TopicNameStrategy
kafka-1  |  (org.apache.kafka.common.config.AbstractConfig)
kafka-1  | [2025-09-15 16:59:17,914] INFO KafkaAvroDeserializerConfig values: 
kafka-1  | 	auto.register.schemas = false
kafka-1  | 	avro.reflection.allow.null = false
kafka-1  | 	avro.use.logical.type.converters = false
kafka-1  | 	basic.auth.credentials.source = URL
kafka-1  | 	basic.auth.user.info = [hidden]
kafka-1  | 	bearer.auth.cache.expiry.buffer.seconds = 300
kafka-1  | 	bearer.auth.client.id = null
kafka-1  | 	bearer.auth.client.secret = null
kafka-1  | 	bearer.auth.credentials.source = STATIC_TOKEN
kafka-1  | 	bearer.auth.custom.provider.class = null
kafka-1  | 	bearer.auth.identity.pool.id = null
kafka-1  | 	bearer.auth.issuer.endpoint.url = null
kafka-1  | 	bearer.auth.logical.cluster = null
kafka-1  | 	bearer.auth.scope = null
kafka-1  | 	bearer.auth.scope.claim.name = scope
kafka-1  | 	bearer.auth.sub.claim.name = sub
kafka-1  | 	bearer.auth.token = [hidden]
kafka-1  | 	context.name.strategy = class io.confluent.kafka.serializers.context.NullContextNameStrategy
kafka-1  | 	http.connect.timeout.ms = 60000
kafka-1  | 	http.read.timeout.ms = 60000
kafka-1  | 	id.compatibility.strict = true
kafka-1  | 	key.schema.id.deserializer = class io.confluent.kafka.serializers.schema.id.DualSchemaIdDeserializer
kafka-1  | 	key.schema.id.serializer = class io.confluent.kafka.serializers.schema.id.PrefixSchemaIdSerializer
kafka-1  | 	key.subject.name.strategy = class io.confluent.kafka.serializers.subject.TopicNameStrategy
kafka-1  | 	latest.cache.size = 1000
kafka-1  | 	latest.cache.ttl.sec = -1
kafka-1  | 	latest.compatibility.strict = true
kafka-1  | 	max.retries = 3
kafka-1  | 	max.schemas.per.subject = 1000
kafka-1  | 	normalize.schemas = false
kafka-1  | 	propagate.schema.tags = false
kafka-1  | 	proxy.host = 
kafka-1  | 	proxy.port = -1
kafka-1  | 	retries.max.wait.ms = 20000
kafka-1  | 	retries.wait.ms = 1000
kafka-1  | 	rule.actions = []
kafka-1  | 	rule.executors = []
kafka-1  | 	rule.service.loader.enable = true
kafka-1  | 	schema.format = null
kafka-1  | 	schema.reflection = false
kafka-1  | 	schema.registry.basic.auth.user.info = [hidden]
kafka-1  | 	schema.registry.ssl.cipher.suites = null
kafka-1  | 	schema.registry.ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
kafka-1  | 	schema.registry.ssl.endpoint.identification.algorithm = https
kafka-1  | 	schema.registry.ssl.engine.factory.class = null
kafka-1  | 	schema.registry.ssl.key.password = null
kafka-1  | 	schema.registry.ssl.keymanager.algorithm = SunX509
kafka-1  | 	schema.registry.ssl.keystore.certificate.chain = null
kafka-1  | 	schema.registry.ssl.keystore.key = null
kafka-1  | 	schema.registry.ssl.keystore.location = null
kafka-1  | 	schema.registry.ssl.keystore.password = null
kafka-1  | 	schema.registry.ssl.keystore.type = JKS
kafka-1  | 	schema.registry.ssl.protocol = TLSv1.3
kafka-1  | 	schema.registry.ssl.provider = null
kafka-1  | 	schema.registry.ssl.secure.random.implementation = null
kafka-1  | 	schema.registry.ssl.trustmanager.algorithm = PKIX
kafka-1  | 	schema.registry.ssl.truststore.certificates = null
kafka-1  | 	schema.registry.ssl.truststore.location = null
kafka-1  | 	schema.registry.ssl.truststore.password = null
kafka-1  | 	schema.registry.ssl.truststore.type = JKS
kafka-1  | 	schema.registry.url = [http://karapace:8081]
kafka-1  | 	schema.registry.url.randomize = false
kafka-1  | 	specific.avro.key.type = null
kafka-1  | 	specific.avro.reader = false
kafka-1  | 	specific.avro.value.type = null
kafka-1  | 	use.latest.version = false
kafka-1  | 	use.latest.with.metadata = null
kafka-1  | 	use.schema.id = -1
kafka-1  | 	value.schema.id.deserializer = class io.confluent.kafka.serializers.schema.id.DualSchemaIdDeserializer
kafka-1  | 	value.schema.id.serializer = class io.confluent.kafka.serializers.schema.id.PrefixSchemaIdSerializer
kafka-1  | 	value.subject.name.strategy = class io.confluent.kafka.serializers.subject.TopicNameStrategy
kafka-1  |  (org.apache.kafka.common.config.AbstractConfig)
kafka-1  | [2025-09-15 16:59:17,915] INFO KafkaAvroSerializerConfig values: 
kafka-1  | 	auto.register.schemas = false
kafka-1  | 	avro.reflection.allow.null = false
kafka-1  | 	avro.remove.java.properties = false
kafka-1  | 	avro.use.logical.type.converters = false
kafka-1  | 	basic.auth.credentials.source = URL
kafka-1  | 	basic.auth.user.info = [hidden]
kafka-1  | 	bearer.auth.cache.expiry.buffer.seconds = 300
kafka-1  | 	bearer.auth.client.id = null
kafka-1  | 	bearer.auth.client.secret = null
kafka-1  | 	bearer.auth.credentials.source = STATIC_TOKEN
kafka-1  | 	bearer.auth.custom.provider.class = null
kafka-1  | 	bearer.auth.identity.pool.id = null
kafka-1  | 	bearer.auth.issuer.endpoint.url = null
kafka-1  | 	bearer.auth.logical.cluster = null
kafka-1  | 	bearer.auth.scope = null
kafka-1  | 	bearer.auth.scope.claim.name = scope
kafka-1  | 	bearer.auth.sub.claim.name = sub
kafka-1  | 	bearer.auth.token = [hidden]
kafka-1  | 	context.name.strategy = class io.confluent.kafka.serializers.context.NullContextNameStrategy
kafka-1  | 	http.connect.timeout.ms = 60000
kafka-1  | 	http.read.timeout.ms = 60000
kafka-1  | 	id.compatibility.strict = true
kafka-1  | 	key.schema.id.deserializer = class io.confluent.kafka.serializers.schema.id.DualSchemaIdDeserializer
kafka-1  | 	key.schema.id.serializer = class io.confluent.kafka.serializers.schema.id.PrefixSchemaIdSerializer
kafka-1  | 	key.subject.name.strategy = class io.confluent.kafka.serializers.subject.TopicNameStrategy
kafka-1  | 	latest.cache.size = 1000
kafka-1  | 	latest.cache.ttl.sec = -1
kafka-1  | 	latest.compatibility.strict = true
kafka-1  | 	max.retries = 3
kafka-1  | 	max.schemas.per.subject = 1000
kafka-1  | 	normalize.schemas = false
kafka-1  | 	propagate.schema.tags = false
kafka-1  | 	proxy.host = 
kafka-1  | 	proxy.port = -1
kafka-1  | 	retries.max.wait.ms = 20000
kafka-1  | 	retries.wait.ms = 1000
kafka-1  | 	rule.actions = []
kafka-1  | 	rule.executors = []
kafka-1  | 	rule.service.loader.enable = true
kafka-1  | 	schema.format = null
kafka-1  | 	schema.reflection = false
kafka-1  | 	schema.registry.basic.auth.user.info = [hidden]
kafka-1  | 	schema.registry.ssl.cipher.suites = null
kafka-1  | 	schema.registry.ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
kafka-1  | 	schema.registry.ssl.endpoint.identification.algorithm = https
kafka-1  | 	schema.registry.ssl.engine.factory.class = null
kafka-1  | 	schema.registry.ssl.key.password = null
kafka-1  | 	schema.registry.ssl.keymanager.algorithm = SunX509
kafka-1  | 	schema.registry.ssl.keystore.certificate.chain = null
kafka-1  | 	schema.registry.ssl.keystore.key = null
kafka-1  | 	schema.registry.ssl.keystore.location = null
kafka-1  | 	schema.registry.ssl.keystore.password = null
kafka-1  | 	schema.registry.ssl.keystore.type = JKS
kafka-1  | 	schema.registry.ssl.protocol = TLSv1.3
kafka-1  | 	schema.registry.ssl.provider = null
kafka-1  | 	schema.registry.ssl.secure.random.implementation = null
kafka-1  | 	schema.registry.ssl.trustmanager.algorithm = PKIX
kafka-1  | 	schema.registry.ssl.truststore.certificates = null
kafka-1  | 	schema.registry.ssl.truststore.location = null
kafka-1  | 	schema.registry.ssl.truststore.password = null
kafka-1  | 	schema.registry.ssl.truststore.type = JKS
kafka-1  | 	schema.registry.url = [http://karapace:8081]
kafka-1  | 	schema.registry.url.randomize = false
kafka-1  | 	use.latest.version = false
kafka-1  | 	use.latest.with.metadata = null
kafka-1  | 	use.schema.id = -1
kafka-1  | 	value.schema.id.deserializer = class io.confluent.kafka.serializers.schema.id.DualSchemaIdDeserializer
kafka-1  | 	value.schema.id.serializer = class io.confluent.kafka.serializers.schema.id.PrefixSchemaIdSerializer
kafka-1  | 	value.subject.name.strategy = class io.confluent.kafka.serializers.subject.TopicNameStrategy
kafka-1  |  (org.apache.kafka.common.config.AbstractConfig)
kafka-1  | [2025-09-15 16:59:17,916] INFO KafkaAvroDeserializerConfig values: 
kafka-1  | 	auto.register.schemas = false
kafka-1  | 	avro.reflection.allow.null = false
kafka-1  | 	avro.use.logical.type.converters = false
kafka-1  | 	basic.auth.credentials.source = URL
kafka-1  | 	basic.auth.user.info = [hidden]
kafka-1  | 	bearer.auth.cache.expiry.buffer.seconds = 300
kafka-1  | 	bearer.auth.client.id = null
kafka-1  | 	bearer.auth.client.secret = null
kafka-1  | 	bearer.auth.credentials.source = STATIC_TOKEN
kafka-1  | 	bearer.auth.custom.provider.class = null
kafka-1  | 	bearer.auth.identity.pool.id = null
kafka-1  | 	bearer.auth.issuer.endpoint.url = null
kafka-1  | 	bearer.auth.logical.cluster = null
kafka-1  | 	bearer.auth.scope = null
kafka-1  | 	bearer.auth.scope.claim.name = scope
kafka-1  | 	bearer.auth.sub.claim.name = sub
kafka-1  | 	bearer.auth.token = [hidden]
kafka-1  | 	context.name.strategy = class io.confluent.kafka.serializers.context.NullContextNameStrategy
kafka-1  | 	http.connect.timeout.ms = 60000
kafka-1  | 	http.read.timeout.ms = 60000
kafka-1  | 	id.compatibility.strict = true
kafka-1  | 	key.schema.id.deserializer = class io.confluent.kafka.serializers.schema.id.DualSchemaIdDeserializer
kafka-1  | 	key.schema.id.serializer = class io.confluent.kafka.serializers.schema.id.PrefixSchemaIdSerializer
kafka-1  | 	key.subject.name.strategy = class io.confluent.kafka.serializers.subject.TopicNameStrategy
kafka-1  | 	latest.cache.size = 1000
kafka-1  | 	latest.cache.ttl.sec = -1
kafka-1  | 	latest.compatibility.strict = true
kafka-1  | 	max.retries = 3
kafka-1  | 	max.schemas.per.subject = 1000
kafka-1  | 	normalize.schemas = false
kafka-1  | 	propagate.schema.tags = false
kafka-1  | 	proxy.host = 
kafka-1  | 	proxy.port = -1
kafka-1  | 	retries.max.wait.ms = 20000
kafka-1  | 	retries.wait.ms = 1000
kafka-1  | 	rule.actions = []
kafka-1  | 	rule.executors = []
kafka-1  | 	rule.service.loader.enable = true
kafka-1  | 	schema.format = null
kafka-1  | 	schema.reflection = false
kafka-1  | 	schema.registry.basic.auth.user.info = [hidden]
kafka-1  | 	schema.registry.ssl.cipher.suites = null
kafka-1  | 	schema.registry.ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
kafka-1  | 	schema.registry.ssl.endpoint.identification.algorithm = https
kafka-1  | 	schema.registry.ssl.engine.factory.class = null
kafka-1  | 	schema.registry.ssl.key.password = null
kafka-1  | 	schema.registry.ssl.keymanager.algorithm = SunX509
kafka-1  | 	schema.registry.ssl.keystore.certificate.chain = null
kafka-1  | 	schema.registry.ssl.keystore.key = null
kafka-1  | 	schema.registry.ssl.keystore.location = null
kafka-1  | 	schema.registry.ssl.keystore.password = null
kafka-1  | 	schema.registry.ssl.keystore.type = JKS
kafka-1  | 	schema.registry.ssl.protocol = TLSv1.3
kafka-1  | 	schema.registry.ssl.provider = null
kafka-1  | 	schema.registry.ssl.secure.random.implementation = null
kafka-1  | 	schema.registry.ssl.trustmanager.algorithm = PKIX
kafka-1  | 	schema.registry.ssl.truststore.certificates = null
kafka-1  | 	schema.registry.ssl.truststore.location = null
kafka-1  | 	schema.registry.ssl.truststore.password = null
kafka-1  | 	schema.registry.ssl.truststore.type = JKS
kafka-1  | 	schema.registry.url = [http://karapace:8081]
kafka-1  | 	schema.registry.url.randomize = false
kafka-1  | 	specific.avro.key.type = null
kafka-1  | 	specific.avro.reader = false
kafka-1  | 	specific.avro.value.type = null
kafka-1  | 	use.latest.version = false
kafka-1  | 	use.latest.with.metadata = null
kafka-1  | 	use.schema.id = -1
kafka-1  | 	value.schema.id.deserializer = class io.confluent.kafka.serializers.schema.id.DualSchemaIdDeserializer
kafka-1  | 	value.schema.id.serializer = class io.confluent.kafka.serializers.schema.id.PrefixSchemaIdSerializer
kafka-1  | 	value.subject.name.strategy = class io.confluent.kafka.serializers.subject.TopicNameStrategy
kafka-1  |  (org.apache.kafka.common.config.AbstractConfig)
kafka-1  | [2025-09-15 16:59:17,918] INFO Started configuring topic-based RLMM with configs: {remote.log.metadata.topic.replication.factor=1, remote.log.metadata.common.client.bootstrap.servers=kafka:19092, broker.id=1, remote.log.metadata.common.client.security.protocol=PLAINTEXT, cluster.id=4L6g3nShT-eMCtK--X86sw, log.dir=/tmp/kafka-logs} (org.apache.kafka.server.log.remote.metadata.storage.TopicBasedRemoteLogMetadataManager)
kafka-1  | [2025-09-15 16:59:17,920] INFO Successfully configured topic-based RLMM with config: TopicBasedRemoteLogMetadataManagerConfig{clientIdPrefix='__remote_log_metadata_client_1', metadataTopicPartitionsCount=50, consumeWaitMs=120000, metadataTopicRetentionMs=-1, metadataTopicReplicationFactor=1, initializationRetryMaxTimeoutMs=120000, initializationRetryIntervalMs=100, commonProps={security.protocol=PLAINTEXT, bootstrap.servers=kafka:19092}, consumerProps={security.protocol=PLAINTEXT, key.deserializer=org.apache.kafka.common.serialization.ByteArrayDeserializer, value.deserializer=org.apache.kafka.common.serialization.ByteArrayDeserializer, enable.auto.commit=false, bootstrap.servers=kafka:19092, exclude.internal.topics=false, auto.offset.reset=earliest, client.id=__remote_log_metadata_client_1_consumer}, producerProps={security.protocol=PLAINTEXT, enable.idempotence=true, value.serializer=org.apache.kafka.common.serialization.ByteArraySerializer, acks=all, bootstrap.servers=kafka:19092, key.serializer=org.apache.kafka.common.serialization.ByteArraySerializer, client.id=__remote_log_metadata_client_1_producer}} (org.apache.kafka.server.log.remote.metadata.storage.TopicBasedRemoteLogMetadataManager)
kafka-1  | [2025-09-15 16:59:17,924] INFO Initializing topic-based RLMM resources (org.apache.kafka.server.log.remote.metadata.storage.TopicBasedRemoteLogMetadataManager)
kafka-1  | [2025-09-15 16:59:17,930] INFO AdminClientConfig values: 
kafka-1  | 	bootstrap.controllers = []
kafka-1  | 	bootstrap.servers = [kafka:19092]
kafka-1  | 	client.dns.lookup = use_all_dns_ips
kafka-1  | 	client.id = 
kafka-1  | 	connections.max.idle.ms = 300000
kafka-1  | 	default.api.timeout.ms = 60000
kafka-1  | 	enable.metrics.push = false
kafka-1  | 	metadata.max.age.ms = 300000
kafka-1  | 	metadata.recovery.rebootstrap.trigger.ms = 300000
kafka-1  | 	metadata.recovery.strategy = rebootstrap
kafka-1  | 	metric.reporters = [org.apache.kafka.common.metrics.JmxReporter]
kafka-1  | 	metrics.num.samples = 2
kafka-1  | 	metrics.recording.level = INFO
kafka-1  | 	metrics.sample.window.ms = 30000
kafka-1  | 	receive.buffer.bytes = 65536
